company_id,price,volume,pe_ratio,revenue,profit,employees
338,3547.923510962116,2091083,43.98739314131039,82822.32092938048,9581.57929766405,63317
339,2423.4517625278936,4619216,14.698844095609934,45173.92087677682,6434.251484377712,89144
340,579.3873871899073,1723911,21.21700189686564,80778.60872916547,9831.811928621637,9145
341,2508.9177880724787,1543717,8.08274329821408,1788.4760697996614,17205.172298666945,20216
342,2420.0116768247717,4509352,39.34198810665002,92531.54448230368,11886.797284135704,18767
343,948.6891625590744,2957733,23.3737854241753,44887.34444220036,13923.61007892249,75157
344,2225.873081266068,1305663,39.16619298773793,55784.63859870901,7356.946457063298,74305
345,2052.6731985471297,133320,45.66235299560578,26233.34264257335,14796.266982359322,27402
346,3117.6654804558607,427025,15.474341619557993,74510.55245120171,13365.67998909951,142455
347,3211.958889251455,464359,41.33282136529781,8586.944841049633,2479.2837552659234,162107
348,321.98964788301816,1408507,7.659225053521397,87390.9444521367,11495.592777000134,72634
349,1935.601811669709,4166621,45.44813246811113,82983.56607162794,5209.195576564184,162796
350,3166.7135869997583,1043187,34.284584640143635,22389.951508231872,16101.503825708496,13540
351,2565.3676670424297,4093710,44.34020258622582,81123.11543024097,8576.160398492095,111101
352,4296.800221822779,1697690,5.008477980046186,78849.41557308666,19894.214887410093,46601
353,3327.5987949328305,200734,12.608648166019663,63589.443177640955,1940.7587149853794,132441
354,898.3786926990055,257702,22.539172434192142,37978.497513069065,15628.922468529156,7968
355,445.78686226210624,2951274,22.077630651862336,27878.376664004918,13506.664497488913,161423
356,3247.8544632109465,1325811,15.20286723155798,23946.575438645654,15373.226728755038,78009
357,229.9054216539469,1247087,22.172537294024004,32542.28731359711,6219.842930260081,84623
358,2970.30034823997,3181091,10.798192040011468,90452.2858998205,9891.884338709771,169901
359,4707.128182982292,3929049,23.574250816971173,8686.436822889347,15950.519542501797,15834
360,2919.823471591807,2803381,41.10594481216689,83058.2563490429,4727.572499255014,173601
361,2002.0326384119574,1968670,26.558152839650806,35540.11742914053,4598.060616094176,172509
362,3252.1122703675305,4393122,5.810004002534674,52638.34020512446,11065.913970569154,171497
363,2345.4391634084313,4446664,23.964981871066133,79654.07773120058,10518.915232644129,83700
364,2773.522267648081,4913673,6.222875724087987,88553.27815527417,5717.023161217364,193686
365,4713.177563004973,4855469,48.48095348180592,35133.36058719205,6031.705445443973,8533
366,1991.9029252237938,1032817,10.735428174029103,46722.504646235924,5629.118747810653,140283
367,4809.833762737179,4435702,36.845974684877845,42037.09041686243,15453.090033769904,104086
368,4536.218145584712,3378360,48.77493453014386,2311.8523168871443,13072.827224692966,63853
369,1059.3765604675525,3062732,42.17175732499573,30298.345997007003,16665.10194986403,113883
370,439.8703742883107,2280338,36.46919188067916,46459.73413952362,19511.913263449034,21851
371,593.8122067493906,2092825,42.775740927534514,41698.26727916354,9535.869495812529,147625
372,189.28694569259366,3932978,49.18094119672824,72470.99352405226,1427.208239968432,170140
373,562.7705077040491,4215811,32.96050237640883,39095.55810488922,1057.0369771995051,161249
374,3446.7331897401486,694604,30.16331630731969,49448.26844809635,5983.734281505221,165947
375,448.82437745512203,2149927,33.27071497084766,43531.25062110397,18657.63732811377,189316
376,1662.9805884394304,3274108,28.970414904269973,74321.98874054269,10511.93979392041,48670
377,4239.889023750327,2831638,33.57900976593734,86434.2674997093,5508.55166999457,177269
378,214.03248510554675,364500,25.242899358765165,53657.0188217439,8043.419210769289,24603
379,4090.8955646857853,2267478,14.82994322974882,79153.78722532393,12012.04263735295,133951
380,1481.0883963896597,3076031,10.411125193025404,30381.88151996521,13093.69819694306,86940
381,679.0076553461156,739282,8.075342098951719,54595.591405569605,3162.99824467981,131927
382,3514.012110284338,3003633,16.849210268894005,35177.76541332727,19542.930363249,39363
383,3181.8199492214317,2040369,7.075560395108022,42005.8916316112,10940.967316957498,108591
384,4399.6128662825595,4048242,30.522685096372353,73508.9726164542,2800.1975240663583,55187
385,3701.8481146390404,1317060,17.77228011605841,88284.58575093855,17883.34154158806,173453
386,4037.056558885758,1131519,42.104066363916445,13028.043717688775,1585.304778480633,51582
387,1481.9694055994019,889352,8.34083928447739,63829.28639225067,18163.9351202325,186029
388,969.4537645206418,4778714,15.185817245366867,58632.23695020205,19931.65656015075,123089
389,3778.012283040206,1490281,37.86107661905657,12723.088878417257,14038.592803214427,148572
390,4053.4902224095936,4041106,31.946373337257114,21977.5387135708,15431.899699372396,40215
391,4953.475195803299,2422466,7.9021072062125395,31789.246978535346,6812.326445702979,14349
392,2121.8266168659898,1951317,44.47577557229902,17526.176010932646,18837.37936940528,177997
393,1922.8886203846375,2046830,44.47677932717808,25129.218769909836,10641.307925556515,110461
394,3904.4235076357845,2714150,19.868360174409823,27492.479087309042,14674.530087291341,24700
395,1769.9373472397874,1668560,20.31826295073041,34231.7094708669,18489.74354663446,37806
396,4660.710895457467,4760061,49.50627612575782,75189.65482731475,19506.081521912616,19322
397,4306.222484030758,2705214,33.17792772169122,57619.30818120947,16680.76669627382,99141
398,2202.07073413759,2329180,28.90924342556266,98638.42052318875,6130.048388942397,104604
399,3779.2682321783373,2428599,42.7168482598366,42058.846869779634,19334.29557938644,41239
400,3797.2600830149436,1095843,17.838065226079237,75632.64230985558,12599.578671747078,115019
401,605.3069572960698,4288891,24.31321670283606,87275.37371627685,18619.785279404,41402
402,4522.509242729877,726045,17.04995039697504,68218.87081076615,13554.490013705601,87938
403,2575.7366249945,4131419,40.512238096492915,41774.6093013321,6214.055340769638,199331
404,4149.641583927934,4595511,30.80072055358481,75605.86844382955,7463.488030442038,139818
405,1668.2430450499976,1524945,34.647128156303175,21163.046639495802,11054.388364348515,144715
406,4488.063819631382,1491538,16.353826242773295,33427.664352833104,15821.295347041652,153957
407,2007.0882257973992,2463999,14.91013856197918,55121.84025482959,6427.852771672665,78453
408,153.10449225346196,820488,26.97685830423224,57965.529341328685,11636.650206070422,162578
409,4536.3716844543915,4890691,38.19045870917721,3192.006071790316,6977.9373721703905,89092
410,547.3047162520545,519065,28.635789088407208,94566.30468684486,16333.811152238633,51528
411,1664.636824193033,2884372,6.469055489555087,69966.09985052161,9387.889065982214,23877
412,4755.303638548944,4325889,44.084817784413,50074.67127295722,1626.784254372416,58039
413,4757.9750199940245,1563807,7.910910208180921,93379.59620642253,3404.445177482574,184198
414,2909.845651804102,3192195,48.01210176743385,44470.460959832024,1315.9828856306826,86550
415,3196.0023396320166,1716449,6.131388122477272,98063.1214567668,10036.128625685073,160725
416,2297.3830576937667,389102,36.250270525881895,51716.19096710502,2216.1122172297205,23648
417,1536.732781320516,1436737,8.699317867030175,12314.291229799966,2371.385389261679,194393
418,1710.4562723125882,3160006,45.98044607458128,76715.29627346844,18826.860374763703,168437
419,3395.340434777488,2477074,25.899495630149424,68210.87478270622,17465.8359363035,125649
420,3786.635194244632,2897753,11.188569866765693,77525.68540925308,9096.523276546182,171873
421,3978.737314256658,1190805,20.336706490543097,95192.76084384242,19717.525884919094,182459
422,3969.128899693314,4543778,12.417110390604293,77872.4409624508,103.71191059619596,137899
423,546.9099049385828,4262065,12.67618602006905,61522.32361944804,12318.191179840536,181889
424,2522.659493042649,3110087,47.6648744077149,85873.58133372325,12366.920729700214,163599
425,382.037924081557,360116,25.036075052815466,67651.39749609862,9203.116811810774,147864
426,2792.691523386304,3068462,40.49610187574118,41403.786625766385,7999.264661392428,31725
427,2263.4994567295475,3142146,33.78225025299568,88676.35665993555,9162.124396064091,25018
428,4449.750495515669,2718137,35.43918630522765,22968.145617652914,8357.71267798564,172308
429,1819.4835615051857,4314279,10.926204731241732,71749.4862159637,14636.800301897758,114926
430,673.6283804952687,4452099,15.538300106696855,88274.78203913494,2793.5731559683527,114981
431,800.6592420588956,3662223,40.403765081949665,73400.33545062633,4033.02048976349,183581
432,3831.402095415614,1357949,48.684479291365236,70030.26648633184,3692.3127450092297,15677
433,3129.2685102496794,3071981,16.820403916939327,75511.19111311177,5323.164643913165,85255
434,595.5011130016721,3950241,17.220594413796796,47040.46958176379,10552.642533753507,111876
435,512.1233499634875,4059076,26.28037097649072,87542.89753354558,2313.0540720305526,99346
436,3534.748744149688,3834340,49.272814078494704,21140.21103847303,17376.56897699743,158861
437,456.5387311845483,3421765,17.103152562191198,13611.25518403359,6017.494473038599,142326
438,4127.114290522745,488076,23.313735933541874,29265.369231732642,3334.505950627286,95048
439,3560.5869130668316,4984797,45.116600703057806,53626.162280724326,13544.86406100504,21441
440,498.60902514530886,3209244,5.131446467961291,51545.61774552447,857.9173819264537,97654
441,515.7047990174403,4916909,6.78946842448563,82239.27700998208,12437.374440995867,107898
442,4934.533934655759,2298611,32.18322546820487,41052.29698399772,13994.148770462345,46430
443,1933.9268992049895,2060826,45.832107412078116,48950.09820285936,4376.838974595712,87859
444,1916.1465206277655,2944664,15.748549718086744,2323.400642680168,935.0850615283223,199588
445,4082.7178795617624,2713275,26.133879860631904,41564.18440785097,7336.542642497047,86907
446,4741.518029180907,1478369,25.27093857460182,65129.64906208387,2062.025181814536,33413
447,4931.405212732067,2523970,26.283710574297956,2535.324732032626,2417.9092084994077,47000
448,3791.553107768814,2190212,33.01338630783853,28807.314553438133,5159.798505752805,78940
449,1943.6719691014873,4271774,26.13846933458077,21587.679569649605,5979.811700072511,165867
450,509.15351182347695,2341984,25.1360663595106,5156.557462049234,10646.40978632627,161397
451,3908.0198880444404,252999,26.342978919406722,48446.74890153921,13599.99852150996,86172
452,2836.1808237054447,4642923,31.589034857196868,18990.606029587492,11896.141723316678,96467
453,2178.687845310184,161367,29.165336975811126,74565.07242350663,3052.3707120613844,49256
454,4541.136486964207,853315,43.43611989427269,84944.8604925715,3524.512045807266,87553
455,644.8676633001415,4700108,7.2273584072149974,55012.93308424563,17587.508070878997,159001
456,2513.8630110252097,3105334,42.499268216285564,98189.02690959301,11211.211069775862,26038
457,155.63285936035345,2954190,42.97660756752758,45597.37857558894,17411.76287466401,59264
458,2396.4371457712186,1384382,17.820860968893236,51823.45281226664,7493.7755752655,185702
459,375.886050841003,3953321,25.82833797571328,98932.55764181726,12326.560147883345,199371
460,682.2077897135524,2754837,24.734231984184596,23923.295160539834,10520.901979486754,60382
461,675.878609207814,3584239,14.832942545935863,94312.04802801363,6450.557447427205,47901
462,3281.1304803687117,1142377,22.855858118884242,5240.917956792211,9451.315903468547,140637
463,3755.6199084005743,4677033,6.997449747688449,45192.302136056285,10099.568448855947,3426
464,2958.506948976082,3357181,17.50199327517805,7930.347701173511,4095.3423976579043,134831
465,4814.645487525256,1023780,41.750697895282315,73194.23954845066,6368.706410296958,191461
466,1936.86583966615,2966451,17.80530357933039,61232.48465212176,15849.054035088815,158766
467,1499.9892227811176,2568152,41.81930009367114,70956.79208329205,18324.18596513713,115919
468,4356.135728128355,4507871,28.92197590719939,38073.55959683368,7259.902461551459,4863
469,1195.619608745318,2042811,44.5938204812522,37578.71146910665,6208.748415959461,142000
470,4819.790443258996,398090,30.865079941898685,5486.608617128566,3984.423574980462,47688
471,159.55692598010006,417348,6.335070037913292,35644.54901343434,13601.974256146566,11321
472,4852.4062508674315,1426283,35.393909339619015,92999.55182394388,6529.684063160112,142383
473,311.483568557823,192324,7.018410561060589,38543.42718086445,19756.21582807385,13669
474,4466.601257120548,2420688,25.27686585424103,83305.40291597504,6581.127561072669,37960
475,2685.735434522869,1905808,46.82420125129013,84390.22497024348,7943.3073309743,45437
476,4965.527500984572,1420567,12.434177270203257,37950.874481544146,12106.350504619491,183483
477,461.6031672034544,4320459,22.544255882369484,63566.879359222716,16053.517434506968,144687
478,2813.885993566472,4636119,37.84371389818153,10441.788625032805,9443.42144037811,71795
479,4849.582424533585,4115470,44.70163502426814,11264.179492693373,8510.85507240027,106849
480,2663.1794364337293,4754798,35.19243521341286,5817.108702509618,19913.192888536683,156076
481,3184.0533268627864,3377419,16.617796438602614,58520.494244135836,308.8234586848944,191107
482,3509.168576024624,3722138,35.35735338122973,43181.02678498361,17911.799248139792,43890
483,2327.251217362089,2640476,18.35274384968405,55255.20330975977,3067.902436200775,68680
484,3175.034592411911,4329011,37.329315341843085,52586.2458603304,15739.912996557376,5736
485,2963.140128423191,1037841,47.931490741326826,35670.0961179823,12396.83804094133,77229
486,4515.674251405846,1667053,37.462705299782975,68069.86806752381,6902.760981412032,134064
487,322.68726367314355,2016545,43.829622631058555,76091.68621072268,17490.111614868267,21772
488,1476.7196290019285,2943940,5.0946729429147535,2448.197628889896,356.8538368217403,5912
489,4757.016271975138,4647603,37.29074561292175,21516.987677118952,4611.143976290981,754
490,4462.29254106549,4032441,42.331440058936266,71610.35094025034,11381.166645365767,54733
491,2332.718088649993,1307068,6.825143189510664,39275.39709074958,7095.690974988991,17243
492,3138.64972922753,4464406,44.22189772797038,66585.91074721921,12246.51215683472,56034
493,1459.1677966075501,494274,16.55124027395206,35349.303313721284,579.7928488324699,67434
494,1021.7936826464304,4511589,34.93814458901248,39684.76008063407,2417.532716586079,103563
495,2372.1221842059126,1486980,41.0159695560533,16709.208495278806,2629.215180346941,125951
496,1831.425917327659,1308052,34.819903087670994,26564.870946949843,3866.7445537285876,29187
497,2959.914948069273,2955994,9.152815643296575,60935.76399325114,9240.695671930802,142790
498,480.8997211284257,3047762,31.834468348716573,43883.14802020147,15067.361120917067,8546
499,4874.534557564216,2493293,29.731264552496462,77655.96561151493,18120.222874785133,102227
500,4932.432647950054,3140267,45.51445706334221,85405.91053889593,16723.9133526565,48967
501,3520.992398696751,3942323,23.190787833989415,54622.99540345922,4018.068648336103,182200
502,2726.87219508619,1397076,19.448649368917255,76068.46191354985,8878.895989389584,60201
503,1616.685319803006,1280887,38.743284399640984,31383.54680626243,4068.2907953948466,158372
504,4087.5955965640487,1907610,23.57038967375285,42082.15032460774,5362.989151677097,88174
505,3455.1827455140083,4539850,34.07432787522784,71564.98994546627,10120.584932086535,192637
506,896.8230027899674,2848385,34.09025405560732,39234.987288886034,1455.3695919980985,118522
507,4563.543204019828,3815288,44.9617578962053,59261.9885807399,4441.6691589061365,87992
508,4130.432490323528,2024401,31.94115810435938,19351.905129168637,18714.025410011633,120144
509,4754.019575130428,1996220,27.59691244828941,60377.3601820793,9375.714223903931,39248
510,3656.025591102964,3238744,11.249209687843265,86289.85701546246,8963.191866959656,83028
511,3105.7344600853703,246470,10.208192300541741,86995.32434251913,389.8863795504501,151870
512,2149.3908778240325,1467223,11.944470437738573,72710.09622662443,5023.254966461081,173642
513,4670.369568434665,1155146,12.733181659719254,74829.58452853648,17339.219476045408,51760
514,4343.713058552001,2528081,33.70446916986353,56234.81706991937,3376.105722347508,185082
515,321.5714835203281,3779126,38.34415626235603,58882.14092641665,8360.98629674095,35550
516,229.19817503653482,3744843,28.849618531688844,14231.407559641282,385.18502675332496,187635
517,1944.670497702443,4373445,42.3057979645471,44942.05965370881,9618.876085244061,33857
518,4071.711320830981,4306419,49.60684520301349,45626.85210475002,518.3200238517213,78112
519,4937.653033643228,3284790,41.90056831037102,95891.28573110627,16410.230106009418,106850
520,837.0427664072881,3006495,36.26970681541816,43677.59939970566,16514.589972993363,127143
521,3011.240505225462,4241363,28.962171474671596,55384.92184537301,15776.069547217161,162562
522,1966.3651974920053,1674833,25.19838822536187,53791.88852863115,5738.944970933252,56216
523,4852.580549291556,3027337,8.797657124504406,64039.40998738839,16761.02064261418,144333
524,4226.382723364973,2148891,22.971593677761092,75075.05030185769,10905.662838844859,32252
525,4207.810653084575,1270439,45.95605865519604,23279.14574091634,7538.781366453349,106479
526,2396.5964829953546,3746804,41.36101834579488,53343.71749074513,12544.066198114237,20936
527,2132.6155614545596,747296,14.722311425525923,82765.85302428702,345.5868166014427,197715
528,1439.6946524604605,1649302,25.997350311374714,46848.356669913635,2944.9214642549678,186820
529,376.2399335895429,3222951,41.752544115134505,28567.297090983728,14871.64140958823,157503
530,4337.139643649761,1778687,8.032304965348514,65816.19846027362,4958.816013451445,141935
531,4083.21494473738,900101,22.43266635508967,82552.97218411317,12000.381434842117,69544
532,4998.61659910204,4200612,43.33285565932764,7250.88899981174,7763.5417961782905,93209
533,4983.520501662137,2059406,23.17540388765557,77902.25785731549,17110.634998105303,150359
534,2821.6153574528744,1064918,8.492659012914839,82343.14536321534,19053.064589333208,143129
535,3868.0383343845015,596758,29.414046583951315,46690.769831272075,17682.938094566787,135551
536,4729.352076423897,4742929,43.77841227132329,98347.26002502827,5485.3378944025735,159131
537,4263.272214319316,128625,31.562849432892186,78884.1257300236,3963.841094017037,82118
538,1312.0056985416686,2933552,15.182559869640432,77592.59392467092,9541.254383052627,123176
539,2307.6662630194583,3531961,22.29078290618216,75036.01886679512,245.9496016399875,158277
540,732.8811342423254,1376647,25.255551253186947,15910.202218609127,613.6069179773165,132049
541,4774.85003356774,4142608,31.066985921923706,22505.85775884807,11110.483728497702,179525
542,3070.255708809312,4782315,39.17079615886759,46935.02301497808,10456.943142889191,83888
543,1220.3497469669674,2627576,9.449312793828593,27136.430645987122,19892.181581801673,96970
544,3391.333353588698,416205,45.034341485790485,42108.85626107,4116.652523738787,83408
545,3128.8283782436897,3145315,5.553936635723401,88957.94688236914,5236.268190293322,182739
546,1854.9973183609184,3244480,21.652355060341485,82608.36229604765,2359.4587822931053,58013
547,656.4322017781822,4395680,6.233913948769594,63373.94796951824,18359.10589210952,2737
548,3390.708658404718,3670834,22.683840140538106,85953.91903085925,15578.44376472317,42125
549,2649.5077344285874,3030639,28.66156694929957,78593.46651270767,16464.548317991263,99608
550,3884.3601195046326,2964781,28.025662396168027,43469.50825224816,18064.999380493722,82564
551,2648.8011554487675,4205519,12.453275616271942,20905.45005294457,10545.509735844182,28842
552,4275.689351560846,3717860,34.058322954302554,51905.90296092458,9078.7445098694,11931
553,2804.3435099949793,4452360,7.01503027271007,73886.65937032647,6674.790325945768,113868
554,2848.5960605233927,4928761,39.285806905958694,44205.54027422971,11825.370825522325,85192
555,4395.6026530258905,4040285,47.59899952970958,67010.41906860583,9140.140096117468,90979
556,2077.066044440746,4757089,20.289597221800307,10338.41520281332,9086.155173450945,88470
557,756.6746194081396,2727144,28.275772177144937,75052.46890076894,18744.864488249663,126637
558,241.03511393536095,2925896,22.05096251264665,81458.64836941315,19682.22713415469,177934
559,3800.1725528007332,2138540,5.301967563682698,70976.94772227357,15950.039347658658,104924
560,3139.5168016319767,4976872,22.364352630280216,96759.0951651102,15159.485995913874,88841
561,3549.9908636861956,2839956,40.627411666760594,82838.5536886034,13643.10741940412,18930
562,1143.5243913936627,2719980,31.81949789825668,90406.2790597773,3404.889561436923,55144
563,768.2202303751718,821384,9.556696157682152,93423.53726230716,1276.205835425525,74048
564,171.26886177262145,619777,43.12127703622033,80333.45119550705,13845.453670753936,69302
565,1817.8790381523252,3799181,28.89884051983593,67751.62535864342,14602.845822905861,37145
566,2990.5966655877023,2987698,42.877551278510424,1566.1395547181396,1034.7625228529819,107609
567,2021.9958209886884,4330625,31.109968345326322,47116.74956908935,18568.22982955408,157799
568,2243.6271179162723,2532593,30.185980017707294,57545.06756361374,1913.698724949083,15298
569,4530.377603019368,4128812,9.736663333865557,31098.996972351964,5789.420622046928,69621
570,1806.4517884141717,4131464,12.531187991238259,32492.340243443734,13480.557274694218,106571
571,2618.548496883073,3490742,48.7411365423466,96154.78215530635,3480.464628649079,29575
572,3939.899762431601,256498,15.281903603964684,89279.37565507184,1202.7761800006642,19503
573,2043.0596333742237,2987296,48.985345309566554,85068.72154466872,6689.815134366581,3781
574,3148.22483111658,4688887,28.93607179359185,41195.16836890495,15342.834339618064,91655
575,4325.582172859052,2836582,11.110507117877171,2356.15649048254,8332.20571180668,118984
576,4752.651055922446,1200500,9.468599123916182,8942.002399115692,13094.161145967992,93222
577,820.6600565522859,1676590,14.398883181758299,31907.440453542764,11634.420034839919,115360
578,4640.279363291323,2061977,46.65367985114011,2558.5483865720216,542.1477923090501,173464
579,2511.369836089737,4132654,23.636760094770207,2697.8284096046136,19771.945742209562,105486
580,1365.397502664896,764468,22.794542059681145,91743.72686259869,924.4189675058163,136801
581,2349.7652055674803,3460160,19.094281748157833,70909.69170978635,19359.27447920485,93346
582,4902.159618898838,3385727,11.617783275496478,31586.643016747115,11042.297149451524,95964
583,2513.828660565061,980112,26.95330387365829,14131.813182494363,19266.864638594823,8517
584,1710.8828904087902,4652994,10.852150213001241,51651.93607161263,2383.5966283353255,118988
585,3203.664186151956,3137099,42.59661063720474,1529.2699245820813,9859.129531791712,165937
586,1276.713532013146,4374277,21.667864382388792,93902.96064195626,3473.1314281345667,74599
587,471.7303077324532,4095609,21.866160550180837,42066.69681950578,1114.400052746604,131008
588,731.5106373621812,4928426,26.330289281742015,40831.16056849594,12388.82938974,187746
589,727.424610893085,2142823,24.985747092458823,39668.76715059644,4234.890077137659,27775
590,844.3231982102424,1148173,49.76860878766947,7863.504708388711,11795.170663922165,171735
591,780.2531459821097,1602025,29.542150454823613,64193.90173939083,2336.053190784814,11432
592,3240.2862495357517,2691661,8.969076670544181,73567.35834320699,6706.530781510785,19277
593,991.2124135558097,2012584,32.30948037096185,67936.41436124074,15654.487905259619,130660
594,1793.7696882869297,3877538,11.821293179144597,14705.113839610036,8797.325284659535,199619
595,4494.263208539458,325049,6.392194012910389,58305.17663552366,12592.133756456993,57204
596,2422.4120372880743,1417191,48.683396915476166,57378.96393305313,12984.413020836364,84435
597,3371.0329187530333,2961509,39.80925011905538,86972.66800619682,16890.72537534714,115038
598,944.3673688879862,847419,49.10490465861951,38533.63817918905,6565.963608692162,80830
599,1042.2161921624868,1179924,26.50453016100091,37777.108422283985,13777.181695392099,136123
600,300.2562197057464,2480932,28.951588901703925,62234.17881310037,19236.154560218696,28433
601,927.7818090536063,1754753,12.575163016360861,63674.19269645179,14631.842353721573,21773
602,1465.0926612565972,504772,16.110834200041353,47459.237505253244,9848.422486683115,114521
603,967.3513729560594,1815499,42.73471467062727,44862.87687071169,12651.277145389391,40970
604,534.6424154095725,671107,21.028354120291738,49920.61939315039,14819.689665485852,127636
605,691.115768392944,2175406,42.20667382083885,86243.48465082787,12284.287737308061,71201
606,2357.8159633603564,2617334,36.90561759291643,46655.52322413709,431.84868844779913,22921
607,1111.0352201883834,2186213,12.972691637233947,94053.24740501243,3975.9926039757943,25594
608,1884.9223191355698,3458509,27.835086475388398,50896.37259603628,16228.317522587773,99577
609,2566.744627188799,2879499,35.48242946834226,94970.86862490825,5525.747881518445,126183
610,3482.93466028389,2013722,15.57667466617213,83450.3582850385,14658.086179266566,112798
611,292.6294852213848,2910860,42.38098297340346,36880.70093896708,7505.192283309804,111660
612,4017.110954654309,648884,29.517244589533405,86500.50070836498,10485.498130343069,132007
613,3176.711908505448,2099254,12.435892269917144,11896.265135910407,1452.6686664061335,18746
614,500.61925654947237,1087471,31.23429917740711,92579.67035895844,3706.38866488922,123877
615,4380.535258123208,4353486,49.98712118701613,63532.70799320627,19148.219574032766,77460
616,4612.2747626058845,4256532,11.77346712485361,6384.684103708807,17813.74726359359,37435
617,399.28200328883236,1801667,41.754061855378765,64781.41564143034,13080.2747068911,69451
618,1456.7004759212982,3717556,14.328905143440108,97450.51776033085,9246.927487976174,115034
619,4050.3862709860005,2967340,40.207474825703926,7910.264806848263,13547.649728614953,133601
620,3766.472482879926,358517,38.05600654046359,55914.08326822855,12410.344752969386,42050
621,1004.1529948462489,1457133,18.522022352019455,75031.64062617788,11414.18988653178,60754
622,1125.8116843498806,805475,19.662040290400242,81215.60008325361,1277.6237300844823,107522
623,1915.3133036777717,4039311,40.66346263833136,41968.91906675879,12692.771952163986,110034
624,2474.1626274360046,848013,25.76504803492907,21212.489357656057,15401.50888696625,120075
625,3129.44838049845,2888890,37.886811292031396,5191.8855984659995,19882.224927446954,199315
626,1907.6768338918848,1352078,11.659286631462564,58392.88955262525,320.46319662676257,91286
627,2366.420109052425,4438843,43.36510018556991,45838.195956493466,14630.451720882465,104334
628,3762.607596855407,524226,36.98981225070436,94925.6951198214,11478.607387126012,102426
629,279.74769416392974,3767591,45.81242639756753,6999.885863776069,8737.638304011038,77627
630,1336.9410272857017,3367727,10.95675705657376,68854.13900115457,2638.6464739702806,86804
631,3595.412970834307,4217923,31.685652516226895,3471.65598988566,8240.794457834036,162271
632,4486.513504667277,3703101,31.960426326814634,17971.98349434373,7152.105941424093,170557
633,2607.219466366764,4994640,20.905733324605208,45904.320992360575,6126.31479067697,167091
634,2707.356077800047,798956,25.6309891056166,46032.37183748395,14644.504504111934,97052
635,625.1428555649027,4001529,6.709170348043406,68884.35375043075,14044.43787355685,60882
636,2292.3205974349275,3503096,38.56370173821554,91111.0904519079,11821.49981052014,71216
637,2709.8246056296134,4380669,29.71951157314283,64264.18373257716,18779.429784538108,89726
638,1288.1054678101752,854950,7.59834733411282,95399.97468729937,7062.102245199004,171559
639,1419.2918316519667,275211,35.63401518322185,88279.94834792176,4951.658560432573,146995
640,1948.692399212651,4192966,26.005193475403455,58865.47975754823,13152.47593065815,46115
641,198.3488691108592,4357950,6.550756674125,83545.4031409639,4056.399812654319,102977
642,1678.1879113575735,365798,48.63234770816429,64615.18342203977,6368.709092950149,15439
643,1136.0952342830687,1630814,47.71004643902482,8777.225261448988,4569.588557490209,134663
644,1704.7370256717818,1983376,28.08060872662389,74315.90760269148,1476.1559975981745,131878
645,686.834445914331,3991113,9.215258931765959,10395.935685467275,16567.2249585499,97593
646,4463.583675625485,3121097,38.95795497193663,59814.19527640153,5165.356804141057,146900
647,3008.6030224148385,255683,27.136899504757807,70561.38037996466,9513.24731652611,138169
648,3427.601363807999,3103475,18.610136523022096,7586.233212874668,961.9739377608078,191580
649,3966.9390691759577,4926563,27.113817988785055,23848.670738726643,14016.855378427597,189269
650,2542.3667747523805,4830741,28.5099865432459,91651.55099390334,6678.163945895188,129626
651,525.9094116283761,2087755,30.322026456005265,62015.134731056736,14920.260883801278,169695
652,2731.822054910884,2006039,24.855067114489692,25382.315862242627,8306.820903310536,121748
653,2975.5214783023075,4861260,32.258988641257545,69377.29734365265,3995.5365674719296,25263
654,3752.653423503217,1555465,46.34306197728698,60080.865576207274,10312.184137412514,148890
655,2215.131776525429,4292814,21.302063919436602,50655.99429187689,2697.0407367850516,87608
656,725.1434836982625,1094170,37.65724084489771,97642.51052382028,8866.729281472595,39719
657,1490.50193841375,2809644,45.25036505709045,68661.92396334338,6414.379000667682,12226
658,1879.103252353312,311830,25.51906740919716,38168.66985712336,18247.995725572702,65026
659,3264.994482524846,3662613,24.955512637185684,80207.26977560994,1312.4815622423268,40733
660,2896.813692877668,3429049,32.09526434096508,88573.74599919759,13910.946540704266,3417
661,1844.8739568994465,4855976,31.613304174011965,13396.835392166311,3736.7482031499744,45080
662,4933.9247190856,621998,41.29652040468247,20854.74480668138,6448.996979211573,44215
663,3068.296614848747,4160119,26.441752270023173,22406.47390365019,8368.729854935113,192818
664,1262.411279506373,3846169,49.82553273377485,69429.9691292675,18169.500278561987,43258
665,598.7341158399784,175388,7.676220599027635,60700.91595027505,4927.307494869121,187135
666,849.009782003227,1875767,5.142553186131578,62280.16490516023,1917.0451706389374,178803
667,1305.1928690840898,2429753,33.80892402018307,94136.5566692606,6441.92311941142,180488
668,887.3387289718228,1597618,18.429571056284452,77815.2417479233,2183.0518136571136,105464
669,1014.1784178513982,4121080,15.817207491476772,13665.755526666535,2659.070070614995,190514
670,1496.9663265998508,4528690,19.03545860019262,35403.20116009292,11519.626899703031,15604
671,949.5306169442987,3589443,16.522140429722945,44103.97097139782,1311.9484686799171,199765
672,4494.150580669483,2658944,6.385552234720153,40200.19728601289,715.5245397319641,157832
673,493.14535374204684,601174,48.71898690757649,67261.55230702604,14316.840619262906,37296
674,2670.1058088942477,2981777,14.933546980375178,89297.4172223997,7296.777187336786,66038
675,2110.9444522493413,2848996,38.03133931651878,31299.09488875601,2594.969449754078,139777
